name,discipline,link
NOC:Project Management For Managers,Management,https://nptel.ac.in/courses/110107081
NOC:Working Capital Management,Management,https://nptel.ac.in/courses/110107093
"NOC:Innovation, Business Models And Entrepreneurship",Management,https://nptel.ac.in/courses/110107094
NOC:Business Analytics & Data Mining Modeling Using R Part II,Management,https://nptel.ac.in/courses/110107095
NOC:Manufacturing Strategy,Management,https://nptel.ac.in/courses/110107116
NOC:Training Of Trainers,Management,https://nptel.ac.in/courses/110107126
NOC:Management Accounting,Management,https://nptel.ac.in/courses/110107127
NOC:Business Analytics & Text Mining Modeling Using Python,Management,https://nptel.ac.in/courses/110107129
NOC:Toyota Production System,Management,https://nptel.ac.in/courses/110107130
"NOC:Services Marketing : Integrating People, Technology, Strategy",Management,https://nptel.ac.in/courses/110107142
NOC:Managerial Skills For Interpersonal Dynamics,Management,https://nptel.ac.in/courses/110107143
NOC:Path Integral Methods In Physics & Finance,Management,https://nptel.ac.in/courses/110107146
NOC:Introduction To Marketing Essentials,Management,https://nptel.ac.in/courses/110107147
NOC:Organization Theory/Structure And Design,Management,https://nptel.ac.in/courses/110107151
NOC:Econometric Modelling,Management,https://nptel.ac.in/courses/110107153
NOC:Security Analysis & Portfolio Management,Management,https://nptel.ac.in/courses/110107154
NOC:Decision Making With Spreadsheet,Management,https://nptel.ac.in/courses/110107157
NOC:Product And Brand Management,Management,https://nptel.ac.in/courses/110107161
NOC:Quantitative Investment Management,Management,https://nptel.ac.in/courses/110107162
NOC:Strategic Sales Management,Management,https://nptel.ac.in/courses/110107163
NOC:Retail Marketing Strategy,Management,https://nptel.ac.in/courses/110107167
NOC:Business To Business Marketing (B2B),Management,https://nptel.ac.in/courses/110107168
NOC:Designing Work Organization,Management,https://nptel.ac.in/courses/110107169
Strategic Management,Management,https://nptel.ac.in/courses/110108047
Global Supply Chain Management,Management,https://nptel.ac.in/courses/110108056
NOC:Strategic Management - The Competitive Edge,Management,https://nptel.ac.in/courses/110108161
NOC:Matrix Solver,Management,https://nptel.ac.in/courses/111105111
NOC:Basic Linear Algebra,Mathematics,https://nptel.ac.in/courses/111101115
NOC:Basic Real Analysis,Mathematics,https://nptel.ac.in/courses/111101134
NOC:An Introduction To Point-Set-Topology Part-I,Mathematics,https://nptel.ac.in/courses/111101158
NOC:Fourier Analysis And Its Applications,Mathematics,https://nptel.ac.in/courses/111101164
NOC:Numerical Analysis,Mathematics,https://nptel.ac.in/courses/111101165
NOC:Statistical Inference,Mathematics,https://nptel.ac.in/courses/111102112
NOC:Advanced Probability Theory,Mathematics,https://nptel.ac.in/courses/111102134
NOC:Scientific Computing Using Matlab,Mathematics,https://nptel.ac.in/courses/111102137
NOC:Introduction To Queueing Theory,Mathematics,https://nptel.ac.in/courses/111103159
NOC:Essentials Of Data Science With R Software _ 1: Probability And Statistical Inference,Mathematics,https://nptel.ac.in/courses/111104146
NOC:Essentials Of Data Science With R Software _ 2: Sampling Theory And Linear Regression Analysis,Mathematics,https://nptel.ac.in/courses/111104147
NOC:An Introduction To Hyperbolic Geometry,Mathematics,https://nptel.ac.in/courses/111104164
Set Theory And Mathematical Logic,Mathematics,https://nptel.ac.in/courses/111104416
NOC:Probability And Statistics,Mathematics,https://nptel.ac.in/courses/111105090
NOC:Engineering Mathematics II,Mathematics,https://nptel.ac.in/courses/111105134
NOC:Advanced Computational Techniques,Mathematics,https://nptel.ac.in/courses/111105164
NOC:Applied Linear Algebra In AI And ML,Mathematics,https://nptel.ac.in/courses/111105165
NOC:Advanced Engineering Mathematics,Mathematics,https://nptel.ac.in/courses/111105167
Numerical Linear Algebra And Application,Mathematics,https://nptel.ac.in/courses/111105417
NOC:Graph Theory,Mathematics,https://nptel.ac.in/courses/111106102
NOC:Introduction To Probability And Statistics,Mathematics,https://nptel.ac.in/courses/111106112
NOC:Introduction To Rings And Fields,Mathematics,https://nptel.ac.in/courses/111106131
NOC:Probabilistic Methods In PDE,Mathematics,https://nptel.ac.in/courses/111106134
NOC:Linear Algebra,Mathematics,https://nptel.ac.in/courses/111106135
NOC:Introduction To Galois Theory,Mathematics,https://nptel.ac.in/courses/111106145
NOC:Basic Calculus _ 1,Mathematics,https://nptel.ac.in/courses/111106146
NOC:Functional Analysis,Mathematics,https://nptel.ac.in/courses/111106147
NOC:Mathematical Methods In Physics 1,Mathematics,https://nptel.ac.in/courses/111106148
NOC:Computational Mathematics With SageMath,Mathematics,https://nptel.ac.in/courses/111106149
NOC:Introduction To Probability (With Examples Using R),Mathematics,https://nptel.ac.in/courses/111106150
NOC:Algebra _ II,Mathematics,https://nptel.ac.in/courses/111106151
NOC:Algebraic Combinatorics,Mathematics,https://nptel.ac.in/courses/111106158
NOC:An Invitation To Topology,Mathematics,https://nptel.ac.in/courses/111106159
NOC:Predictive Analytics - Regression And Classification,Mathematics,https://nptel.ac.in/courses/111106164
Introduction To Statistics,Mathematics,https://nptel.ac.in/courses/111106415
NOC:Numerical Linear Algebra,Mathematics,https://nptel.ac.in/courses/111107106
NOC:Numerical Methods: Finite Difference Approach,Mathematics,https://nptel.ac.in/courses/111107107
NOC:Multivariable Calculus,Mathematics,https://nptel.ac.in/courses/111107108
NOC:Ordinary And Partial Differential Equations And Applications,Mathematics,https://nptel.ac.in/courses/111107111
NOC:Mathematical Modelling: Analysis And Applications,Mathematics,https://nptel.ac.in/courses/111107113
NOC:Dynamical System And Control,Mathematics,https://nptel.ac.in/courses/111107118
NOC:Advanced Linear Algebra,Mathematics,https://nptel.ac.in/courses/111107164
NOC:Introduction To Algebraic Geometry And Commutative Algebra,Mathematics,https://nptel.ac.in/courses/111108136
NOC:First Course On Partial Differential Equations _ I,Mathematics,https://nptel.ac.in/courses/111108144
Advanced Course On Partial Differential Equations - II,Mathematics,https://nptel.ac.in/courses/111108412
Introduction To Group Theory,Mathematics,https://nptel.ac.in/courses/111108413
Introduction To Lie Algebras,Mathematics,https://nptel.ac.in/courses/111108414
NOC:Essential Mathematics For Machine Learning,Mathematics,https://nptel.ac.in/courses/111107137
Advanced Matrix Theory And Linear Algebra For Engineers,Mathematics,https://nptel.ac.in/courses/111108066
Ordinary Differential Equations And Applications,Mathematics,https://nptel.ac.in/courses/111108081
NOC:Linear Algebra,Mathematics,https://nptel.ac.in/courses/111108098
NOC:An Introduction To Smooth Manifolds,Mathematics,https://nptel.ac.in/courses/111108134
NOC:Measure Theory,Mathematics,https://nptel.ac.in/courses/111108135
NOC:First Course On Partial Differential Equations - II,Mathematics,https://nptel.ac.in/courses/111108152
Matrix Theory,Mathematics,https://nptel.ac.in/courses/111108157
NOC:C* Algebras And Spectral Theorem,Mathematics,https://nptel.ac.in/courses/111108164
NOC:Advanced Partial Differential Equations – (Part I: Distributions And Sobolev Spaces),Mathematics,https://nptel.ac.in/courses/111108168
Algebra II,Mathematics,https://nptel.ac.in/courses/111101001
Algebraic Topology,Mathematics,https://nptel.ac.in/courses/111101002
Elementary Numerical Analysis,Mathematics,https://nptel.ac.in/courses/111101003
Introduction To Probability Theory,Mathematics,https://nptel.ac.in/courses/111101004
Measure And Integration,Mathematics,https://nptel.ac.in/courses/111101005
Mathematics In India - From Vedic Period To Modern Times,Mathematics,https://nptel.ac.in/courses/111101080
NOC:Measure Theory,Mathematics,https://nptel.ac.in/courses/111101100
"NOC:Calculus For Economics,Commerce And Management",Mathematics,https://nptel.ac.in/courses/111101109
NOC:Commutative Algebra,Mathematics,https://nptel.ac.in/courses/111101116
NOC:Galois Theory,Mathematics,https://nptel.ac.in/courses/111101117
NOC:A Basic Course In Number Theory,Mathematics,https://nptel.ac.in/courses/111101137
NOC:Introduction To Algebraic Topology (Part_I),Mathematics,https://nptel.ac.in/courses/111101144
NOC:Introduction To Algebraic Topology (Part-II),Mathematics,https://nptel.ac.in/courses/111101152
NOC:Partial Differential Equations,Mathematics,https://nptel.ac.in/courses/111101153
NOC:An Introduction To Point-Set-Topology Part-II,Mathematics,https://nptel.ac.in/courses/111101160
NOC:Point Set Topology,Mathematics,https://nptel.ac.in/courses/111101168
Advanced Abstract Algebra,Mathematics,https://nptel.ac.in/courses/111102009
Linear Algebra,Mathematics,https://nptel.ac.in/courses/111102011
Linear Programming Problems,Mathematics,https://nptel.ac.in/courses/111102012
Stochastic Processes,Mathematics,https://nptel.ac.in/courses/111102014
NOC:Stochastic Processes - 1,Mathematics,https://nptel.ac.in/courses/111102096
NOC:Stochastic Processes,Mathematics,https://nptel.ac.in/courses/111102098
NOC:Chaotic Dynamical Systems,Mathematics,https://nptel.ac.in/courses/111102110
NOC:Introduction To Probability Theory And Stochastic Processes,Mathematics,https://nptel.ac.in/courses/111102111
NOC:Integral Transforms And Their Applications,Mathematics,https://nptel.ac.in/courses/111102129
"NOC:Introduction To Fuzzy Set Theory, Arithmetic And Logic",Mathematics,https://nptel.ac.in/courses/111102130
NOC:Introduction To Methods Of Applied Mathematics,Mathematics,https://nptel.ac.in/courses/111102133
NOC:Non-Parametric Statistical Inference,Mathematics,https://nptel.ac.in/courses/111102143
NOC:Matrix Computation And Its Applications,Mathematics,https://nptel.ac.in/courses/111102152
NOC:Introduction To Probability Theory And Statistics,Mathematics,https://nptel.ac.in/courses/111102160
Formal Languages And Automata Theory,Mathematics,https://nptel.ac.in/courses/111103016
Number Theory,Mathematics,https://nptel.ac.in/courses/111103020
Partial Differential Equations,Mathematics,https://nptel.ac.in/courses/111103021
Stochastic Processes,Mathematics,https://nptel.ac.in/courses/111103022
Complex Analysis,Mathematics,https://nptel.ac.in/courses/111103070
NOC:Mathematical Finance,Mathematics,https://nptel.ac.in/courses/111103126
NOC:Mathematical Portfolio Theory,Mathematics,https://nptel.ac.in/courses/111103137
NOC:Discrete-Time Markov Chains And Poisson Processes,Mathematics,https://nptel.ac.in/courses/111103158
Applied Multivariate Analysis,Mathematics,https://nptel.ac.in/courses/111104024
Calculus Of Variations And Integral Equations,Mathematics,https://nptel.ac.in/courses/111104025
Discrete Mathematics,Mathematics,https://nptel.ac.in/courses/111104026
Linear Programming And Extensions,Mathematics,https://nptel.ac.in/courses/111104027
Numerical Solution Of ODEs,Mathematics,https://nptel.ac.in/courses/111104030
Ordinary Differential Equations,Mathematics,https://nptel.ac.in/courses/111104031
Probability And Distributions,Mathematics,https://nptel.ac.in/courses/111104032
Convex Optimization,Mathematics,https://nptel.ac.in/courses/111104068
Foundations Of Optimization,Mathematics,https://nptel.ac.in/courses/111104071
Econometric Theory,Mathematics,https://nptel.ac.in/courses/111104072
Sampling Theory,Mathematics,https://nptel.ac.in/courses/111104073
Linear Regression Analysis,Mathematics,https://nptel.ac.in/courses/111104074
Analysis Of Variance And Design Of Experiment-I,Mathematics,https://nptel.ac.in/courses/111104075
Analysis Of Variance And Design Of Experiment-II,Mathematics,https://nptel.ac.in/courses/111104078
Probability Theory And Applications,Mathematics,https://nptel.ac.in/courses/111104079
"NOC:Basic Calculus For Engineers, Scientists And Economists",Mathematics,https://nptel.ac.in/courses/111104085
NOC:Probability And Stochastics For Finance,Mathematics,https://nptel.ac.in/courses/111104089
NOC:Differential Calculus In Several Variables,Mathematics,https://nptel.ac.in/courses/111104092
NOC:Curves And Surfaces,Mathematics,https://nptel.ac.in/courses/111104095
NOC:Linear Regression Analysis And Forecasting,Mathematics,https://nptel.ac.in/courses/111104098
NOC:Introduction To R Software,Mathematics,https://nptel.ac.in/courses/111104100
NOC:Descriptive Statistics With R Software,Mathematics,https://nptel.ac.in/courses/111104120
NOC:Calculus Of Several Real Variables,Mathematics,https://nptel.ac.in/courses/111104125
